Date,BTC-USD,ETH-USD,BNB-USD,SOL-USD
2024-04-15,63426.2109375,3101.600341796875,552.87451171875,138.5086212158203
2024-04-16,63811.86328125,3084.920166015625,537.829345703125,136.27932739257812
2024-04-17,61276.69140625,2984.7275390625,534.416015625,131.86618041992188
2024-04-18,63512.75390625,3066.027587890625,552.172119140625,142.0823974609375
2024-04-19,63843.5703125,3059.278564453125,554.8892822265625,142.6804962158203
2024-04-20,64994.44140625,3157.627197265625,570.9605102539062,151.13356018066406
2024-04-21,64926.64453125,3147.28857421875,579.6199340820312,148.60931396484375
2024-04-22,66837.6796875,3201.652099609375,605.5755004882812,157.03121948242188
2024-04-23,66407.2734375,3219.91162109375,606.8406372070312,154.70130920410156
2024-04-24,64276.8984375,3139.80517578125,608.0861206054688,147.74514770507812
2024-04-25,64481.70703125,3156.509521484375,614.0050048828125,144.89212036132812
2024-04-26,63755.3203125,3130.164794921875,597.7054443359375,139.10433959960938
2024-04-27,63419.140625,3252.168212890625,595.7205200195312,141.28916931152344
2024-04-28,63113.23046875,3262.774658203125,600.0711669921875,137.85641479492188
2024-04-29,63841.12109375,3215.428955078125,592.8312377929688,137.7766571044922
2024-04-30,60636.85546875,3012.286865234375,578.488037109375,126.96270751953124
2024-05-01,58254.01171875,2969.78466796875,561.408203125,134.6279754638672
2024-05-02,59123.43359375,2988.16845703125,560.5267333984375,137.81448364257812
2024-05-03,62889.8359375,3103.5419921875,587.0104370117188,143.77255249023438
2024-05-04,63891.47265625,3117.576416015625,585.8465576171875,146.1350555419922
2024-05-05,64031.1328125,3137.2490234375,592.140380859375,145.71302795410156
2024-05-06,63161.94921875,3062.728759765625,588.4759521484375,152.80239868164062
2024-05-07,62334.81640625,3006.5771484375,577.4862060546875,148.1343231201172
2024-05-08,61187.94140625,2973.6572265625,588.1974487304688,142.29473876953125
2024-05-09,63049.9609375,3036.0205078125,596.031982421875,152.84994506835938
2024-05-10,60792.77734375,2909.791259765625,585.6221923828125,146.21690368652344
2024-05-11,60793.7109375,2911.60205078125,592.0278930664062,145.3143768310547
2024-05-12,61448.39453125,2928.701904296875,594.424560546875,143.52081298828125
2024-05-13,62901.44921875,2949.359619140625,591.60693359375,147.28233337402344
2024-05-14,61552.7890625,2881.157958984375,566.70703125,142.0303955078125
2024-05-15,66267.4921875,3037.056640625,582.0743408203125,158.18682861328125
2024-05-16,65231.58203125,2945.131103515625,569.1902465820312,159.116455078125
2024-05-17,67051.875,3094.11865234375,581.1783447265625,169.53054809570312
2024-05-18,66940.8046875,3122.948974609375,580.4811401367188,172.5391387939453
2024-05-19,66278.3671875,3071.843017578125,574.6316528320312,170.0913543701172
2024-05-20,71448.1953125,3663.85546875,600.6163330078125,186.5204925537109
2024-05-21,70136.53125,3789.312744140625,618.4204711914062,178.11614990234375
2024-05-22,69122.3359375,3737.2177734375,614.671875,176.86077880859375
2024-05-23,67929.5625,3776.92724609375,598.6708374023438,175.98577880859375
2024-05-24,68526.1015625,3726.9345703125,600.2258911132812,167.7969207763672
2024-05-25,69265.9453125,3749.236572265625,602.1944580078125,168.43763732910156
2024-05-26,68518.09375,3825.8974609375,599.825927734375,163.3509063720703
2024-05-27,69394.5546875,3892.0068359375,603.5264282226562,169.9961395263672
2024-05-28,68296.21875,3840.25634765625,601.2132568359375,168.65084838867188
2024-05-29,67578.09375,3763.196533203125,594.9720458984375,168.0726776123047
2024-05-30,68364.9921875,3746.849609375,595.0267944335938,166.97653198242188
2024-05-31,67491.4140625,3760.026611328125,593.5223388671875,165.63771057128906
2024-06-01,67706.9375,3813.198974609375,601.30419921875,166.03067016601562
2024-06-02,67751.6015625,3780.89599609375,603.026611328125,163.24990844726562
2024-06-03,68804.78125,3766.38916015625,626.4329833984375,164.9234619140625
2024-06-04,70567.765625,3812.515869140625,686.201416015625,171.8019256591797
2024-06-05,71082.8203125,3864.260986328125,698.889404296875,173.48291015625
2024-06-06,70757.1640625,3811.60595703125,710.4640502929688,170.01622009277344
2024-06-07,69342.5859375,3678.629150390625,683.3609619140625,162.50704956054688
2024-06-08,69305.7734375,3680.949951171875,682.6651611328125,157.96890258789062
2024-06-09,69647.9921875,3705.90380859375,673.3153076171875,162.08360290527344
2024-06-10,69512.28125,3666.717529296875,624.3868408203125,158.9280242919922
2024-06-11,67332.03125,3498.33056640625,602.55810546875,149.42898559570312
2024-06-12,68241.1875,3559.61767578125,619.19482421875,155.1775665283203
2024-06-13,66756.3984375,3469.28125,599.5150756835938,147.31442260742188
